API 10/UWI,District,Filed Date,Approved Date,Expired Date,State/Province,County/Parish,Operator Alias (Legacy),Lease Name,Well Number,Formation,Permit Depth,True Vertical Depth,Permit Type,Well Type,Drill Type,Well Status,Permit Status,Field,Operator (Reported),Amended Date,Contact Name,Contact Phone,Operator Address,Operator City,Operator State,Operator Zip,Operator City 30mi,Section,Operator City 50mi,Township,Range,Block,Survey,True Vertical Depth UOM,Abstract,WGID,H2S Area,Surface Hole Latitude (WGS84),Surface Hole Longitude (WGS84),OFS Region,Bottom Hole Latitude (WGS84),Bottom Hole Longitude (WGS84),Lease Number,Permit Depth UOM,Permit Number,DI Basin,DI Play,DI Subplay,Operator Company Name,Operator Ticker
4204732454,4,2011-04-20,2011-04-29,2013-04-29,TX,BROOKS (TX),MAGNUM PROD,CAGE RANCH,1,"VICKSBURG,VICKSBURG UP.,VXBG.",8600,8600,NewDrill,OIL & GAS,V,P & A,Expired,"CAGE RANCH,WILDCAT","MAGNUM PRODUCING, LP",2012-01-27,KEN AHUJA,3618823858,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"VARGAS, L",ft,603,16636250,,27.1238546,-98.1972904,GULF COAST,27.1238546,-98.1972904,266660,ft,714702,GULF COAST WEST,,,"MAGNUM PRODUCING, LP",
4240932951,4,2011-04-08,2011-04-13,2013-04-13,TX,SAN PATRICIO (TX),MAGNUM PROD,FLINN,1,,4812,4812,NewDrill,OIL & GAS,V,INACTIVE,Expired,"TAFT,WILDCAT","MAGNUM PRODUCING, LP",2012-05-23,KEN AHUJA,3618823858,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"ROSS, R",ft,227,17130694,,28.0149973,-97.3875892,GULF COAST,28.0149973,-97.3875892,13724,ft,713862,GULF COAST WEST,,,"MAGNUM PRODUCING, LP",
4236130911,3,2011-02-10,2011-02-21,2013-02-21,TX,ORANGE (TX),MAGNUM PROD,TORTORIS ET AL,1,SEG WEST,9000,8752,NewDrill,OIL & GAS,D,P & A,Expired,"PORT NECHES, N,WILDCAT","MAGNUM PRODUCING, LP",,KEN AHUJA,3618823858,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"ALLEN, W",ft,28,16626095,false,30.0422942,-93.9802913,GULF COAST,30.0394950,-93.9771136,264350,ft,710073,GULF COAST CENTRAL,,,"MAGNUM PRODUCING, LP",
4232132318,3,2010-11-22,2010-11-23,2012-11-23,TX,MATAGORDA (TX),MAGNUM PROD,HUEBNER,1,"ANOMALINA,HUEBNER",11000,11000,NewDrill,OIL & GAS,V,INACTIVE,Expired,"LUCKY,LUCKY, EAST,WILDCAT","MAGNUM PRODUCING, LP",,KYLE GRANT,5124783456,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"HALL, E",ft,45,18743466,false,28.9517742,-95.9872611,GULF COAST,28.9517742,-95.9872611,26193,ft,705830,GULF COAST CENTRAL,,,"MAGNUM PRODUCING, LP",
4208932636,3,2010-08-12,2010-08-19,2012-08-19,TX,COLORADO (TX),MAGNUM PROD,KAHLDEN,1,WILCOX,11300,11300,NewDrill,OIL & GAS,V,P & A,Expired,"GLASSCOCK,PRAIRIE BELL,WILDCAT","MAGNUM PRODUCING, LP",,RAJAN AHUJA,361-882-3858,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,59,,,,,I&GN RR CO,ft,302,17820080,false,29.5879240,-96.6297540,GULF COAST,29.5879240,-96.6297540,260721,ft,700634,GULF COAST CENTRAL,EAGLEBINE,,"MAGNUM PRODUCING, LP",
4228533572,2,2010-05-24,2010-05-26,2012-05-26,TX,LAVACA (TX),MAGNUM PROD,SIBLEY,1,"DAGG,HOPE,WILCOX,ZOELLER",12000,12000,NewDrill,OIL & GAS,V,P & A,Expired,"ESPERANZA,ESPERANZA, SOUTH,WILDCAT","MAGNUM PRODUCING, LP",,RAJAN AHUJA,361-882-3858,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"DELAPLAIN, A C",ft,554,16168142,false,29.1864101,-96.9132627,GULF COAST,29.1864101,-96.9132627,,ft,696439,GULF COAST WEST,EAGLEFORD,EAGLE FORD DRY,"MAGNUM PRODUCING, LP",
4229132817,3,2010-05-20,2010-05-26,2012-05-26,TX,LIBERTY (TX),MAGNUM PROD,"QUINN, B.E.",2,"COOK MTN.,WILCOX -QUINN SD.,YEGUA",9500,9500,NewDrill,OIL & GAS,V,P & A,Expired,"MCCOY,MCCOY, NORTH,WILDCAT","MAGNUM PRODUCING, LP",2010-06-28,RAJAN AHUJA,361-882-3858,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"DONAHO, D",,24,16189525,,30.3545212,-95.0030982,GULF COAST,30.3545212,-95.0030982,,ft,696384,GULF COAST CENTRAL,,,"MAGNUM PRODUCING, LP",
4214933213,3,2010-05-10,2010-05-14,2012-05-14,TX,FAYETTE (TX),MAGNUM PROD,MCKINNEY UNIT,1,,7000,7000,NewDrill,OIL & GAS,V,P & A,Expired,WILDCAT,"MAGNUM PRODUCING, LP",2010-05-26,RAJAN AHUJA,361-882-3858,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"GREEN, J",ft,189,16080529,,30.0315012,-96.8698746,GULF COAST,30.0315012,-96.8698746,25885,ft,695747,GULF COAST CENTRAL,EAGLEBINE,GIDDINGS,"MAGNUM PRODUCING, LP",
4247730981,3,2010-04-28,2010-05-04,2012-05-04,TX,WASHINGTON (TX),MAGNUM PROD,WILLIAMS ET AL,1,WILDCAT,7200,7200,NewDrill,OIL & GAS,V,P & A,Expired,WILDCAT,"MAGNUM PRODUCING, LP",,RAJAN AHUJA,361-882-3858,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"MC PHERSON, D",ft,161,16317856,false,30.1530200,-96.7652658,GULF COAST,30.1530200,-96.7652658,,ft,695177,GULF COAST CENTRAL,EAGLEBINE,,"MAGNUM PRODUCING, LP",
4247730980,3,2010-04-08,2010-04-09,2012-04-09,TX,WASHINGTON (TX),MAGNUM PROD,EASLEY,1,WILDCAT,7200,7200,NewDrill,OIL & GAS,V,P & A,Expired,WILDCAT,"MAGNUM PRODUCING, LP",,RAJAN AHUJA,361-882-3858,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"WINDBURN, M",ft,190,16317855,false,30.1512320,-96.7374333,GULF COAST,30.1512320,-96.7374333,,ft,694121,GULF COAST CENTRAL,EAGLEBINE,,"MAGNUM PRODUCING, LP",
4204132043,3,2010-03-05,2010-03-08,2012-03-08,TX,BRAZOS (TX),MAGNUM PROD,MCFARLANE,1,MILLICAN DOME *,7000,7000,NewDrill,OIL & GAS,V,P & A,Expired,"MILLICAN DOME,MILLICAN DOME *,WILDCAT","MAGNUM PRODUCING, LP",,RAJAN AHUJA,361-882-3858,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"SUTHERLAND, W",ft,55,15995633,false,30.4546118,-96.2517854,GULF COAST,30.4546118,-96.2517854,,ft,692390,GULF COAST CENTRAL,EAGLEBINE,GIDDINGS,"MAGNUM PRODUCING, LP",
4214933210,3,2010-01-19,2010-01-29,2012-01-29,TX,FAYETTE (TX),MAGNUM PROD,LEHMANN ET AL,1,WILCOX,6000,6000,NewDrill,OIL & GAS,V,P & A,Expired,"BIG JOE,WILDCAT","MAGNUM PRODUCING, LP",,RAJAN AHUJA,361-882-3858,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"GREEN, T",ft,191,18689184,false,30.0690993,-96.8836642,GULF COAST,30.0690993,-96.8836642,277250,ft,689977,GULF COAST CENTRAL,EAGLEBINE,GIDDINGS,"MAGNUM PRODUCING, LP",
4214933208,3,2010-01-11,2010-01-20,2012-01-20,TX,FAYETTE (TX),MAGNUM PROD,ROYAL ET AL,1,WILCOX 7300,7600,7600,NewDrill,OIL & GAS,V,INACTIVE,Expired,WILDCAT,"MAGNUM PRODUCING, LP",,RAJAN AHUJA,361-882-3858,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"LOGAN, J",ft,66,18447620,false,30.0132962,-96.6465417,GULF COAST,30.0132962,-96.6465417,26501,ft,689604,GULF COAST CENTRAL,EAGLEBINE,GIDDINGS,"MAGNUM PRODUCING, LP",
4240932917,4,2009-11-17,2009-11-18,2011-11-18,TX,SAN PATRICIO (TX),MAGNUM PROD,B. J. PYRON,1,"FRIO,FRIO SAND,FRIO SD.,SAND",10000,10000,NewDrill,OIL & GAS,V,P & A,Expired,"TRIPLE -A-,WILDCAT","MAGNUM PRODUCING, LP",,"RAJAN AHUJA, VP",361-882-3858,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"RAMON, M",ft,224,16290798,false,28.0065002,-97.4085663,GULF COAST,28.0065002,-97.4085663,,ft,687521,GULF COAST WEST,,,"MAGNUM PRODUCING, LP",
4224732435,4,2009-06-10,2009-06-18,2011-06-18,TX,JIM HOGG (TX),MAGNUM PROD,GARCIA,1,QUEEN CITY,8500,8500,NewDrill,OIL & GAS,V,P & A,Expired,"RAMIREZ,WILDCAT","MAGNUM PRODUCING, LP",,RAJAN AHUJA,361-882-3858,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,573,,,,,"DAVID, T R",ft,90,16167045,false,27.1497285,-98.8705377,GULF COAST,27.1497285,-98.8705377,,ft,682033,GULF COAST WEST,,,"MAGNUM PRODUCING, LP",
4228533541,2,2009-03-30,2009-03-31,2011-03-31,TX,LAVACA (TX),MAGNUM PROD,PLOEGER 'D',5,WILCOX,12300,12300,NewDrill,OIL & GAS,V,P & A,Expired,"THE RAPTURE,WILDCAT","MAGNUM PRODUCING, LP",,KYLE GRANT,512-478-3456,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"FOOTMAN, J",ft,731,18294910,false,29.1552732,-96.8116021,GULF COAST,29.1552732,-96.8116021,,ft,679953,GULF COAST WEST,EAGLEFORD,EAGLE FORD DRY,"MAGNUM PRODUCING, LP",
4200730908,4,2009-03-25,2009-03-27,2011-03-27,TX,ARANSAS (TX),MAGNUM PROD,STATE TRACT 44 UNIT,1,"FRIO -F-,FRIO -G-",12500,11772,NewDrill,OIL & GAS,D,INACTIVE,Expired,"WILDCAT,ZOLLER","MAGNUM PRODUCING, LP",2010-02-02,KYLE GRANT,512-478-3456,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"NEWCOMB, T",ft,165,16852955,,28.3162531,-96.7948853,GULF COAST,28.3117078,-96.7924892,10230,ft,679847,GULF COAST WEST,,,"MAGNUM PRODUCING, LP",
4229734832,2,2009-02-24,2009-02-25,2011-02-25,TX,LIVE OAK (TX),MAGNUM PROD,SMITH GAS UNIT NO. 2,1,"WILCOX-MACKHANK,WILCOX-MASSIVE",8500,8500,NewDrill,OIL & GAS,V,P & A,Expired,"HARRIS,WILDCAT","MAGNUM PRODUCING, LP",,KYLE GRANT,512-478-3456,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,CAMERON CSL,ft,146,16195156,false,28.3374133,-98.1354583,GULF COAST,28.3374133,-98.1354583,,ft,678859,GULF COAST WEST,EAGLEFORD,EAGLE FORD DRY,"MAGNUM PRODUCING, LP",
4208932596,3,2008-09-22,2008-10-04,2010-10-04,TX,COLORADO (TX),MAGNUM PROD,BALUSEK,1,"CONROE GAS,DUNN,MCVAY,WILCOX,WILCOX-BIRD DOG",13500,13500,NewDrill,OIL & GAS,V,P & A,Expired,"GARWOOD,GARWOOD, NW.,GARWOOD, W.,WILDCAT","MAGNUM PRODUCING, LP",,CHRISTINA  DANIEL,512-478-3456,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"WOOLY, E S",ft,584,16728789,false,29.3949951,-96.5854167,GULF COAST,29.3949951,-96.5854167,257206,ft,671589,GULF COAST CENTRAL,EAGLEBINE,,"MAGNUM PRODUCING, LP",
4229734801,2,2008-07-24,2008-08-15,2010-08-15,TX,LIVE OAK (TX),MAGNUM PROD,KENDALL,1,QUEEN CITY,7000,7000,NewDrill,OIL & GAS,V,P & A,Expired,"KENDALL,WILDCAT","MAGNUM PRODUCING, LP",,,,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,CAMERON CSL,ft,145,17430456,false,28.3209846,-98.1388834,GULF COAST,28.3209846,-98.1388834,244450,ft,667471,GULF COAST WEST,EAGLEFORD,EAGLE FORD DRY,"MAGNUM PRODUCING, LP",
4228533508,2,2008-07-22,2008-08-09,2010-08-09,TX,LAVACA (TX),MAGNUM PROD,"BORCHERS ""D""",5,,3800,3800,NewDrill,OIL & GAS,V,P & A,Expired,"MORALES, NORTH,WILDCAT","MAGNUM PRODUCING, LP",,KYLE GRANT,512-478-3456,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"HARDY, W",ft,19,16185762,false,29.1957306,-96.7908894,GULF COAST,29.1957306,-96.7908894,,ft,667248,GULF COAST WEST,EAGLEFORD,EAGLE FORD DRY,"MAGNUM PRODUCING, LP",
4224532563,3,2008-07-09,2008-07-29,2010-12-16,TX,JEFFERSON (TX),MAGNUM PROD,FRIENDSHIP G.U.,7,FRIO,12900,,NewDrill,GAS,D,INACTIVE,Expired,"BIG HILL, NW.,BIG HILL, WEST","MAGNUM PRODUCING, LP",2008-12-16,DON RHODES,512-458-6351,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,176,,,,,"T&NO RR CO/BALDWIN, W M",,625,17783208,,29.7675622,-94.3049648,GULF COAST,29.7675039,-94.3050605,250605,ft,666342,GULF COAST CENTRAL,,,"MAGNUM PRODUCING, LP",
4228533504,2,2008-06-27,2008-07-21,2010-07-21,TX,LAVACA (TX),MAGNUM PROD,MENNING,1,WILCOX,9500,9500,NewDrill,OIL & GAS,V,INACTIVE,Expired,"FOSS-BROWN,WILDCAT","MAGNUM PRODUCING, LP",,,,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"WILLIAMS, M",ft,58,16679991,false,29.1290594,-96.8582981,GULF COAST,29.1292331,-96.8579121,245422,ft,665615,GULF COAST WEST,EAGLEFORD,EAGLE FORD DRY,"MAGNUM PRODUCING, LP",
4240932890,4,2008-05-13,2008-05-27,2010-05-27,TX,SAN PATRICIO (TX),MAGNUM PROD,BLACKSTONE UNIT,1,,10000,10000,NewDrill,OIL & GAS,V,P & A,Expired,WILDCAT,"MAGNUM PRODUCING, LP",,,,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,X,"BOWEN, J",ft,1,16980166,false,28.1083302,-97.6659585,GULF COAST,28.1083302,-97.6659585,249416,ft,661859,GULF COAST WEST,,,"MAGNUM PRODUCING, LP",
4213139094,4,2008-05-07,2008-05-19,2010-05-19,TX,DUVAL (TX),MAGNUM PROD,LOPEZ-GESSLING/STATE UNIT,1,WILCOX CONS.,11000,11000,NewDrill,OIL & GAS,V,P & A,Expired,"ROSITA, NW,WILDCAT","MAGNUM PRODUCING, LP",,,,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,118,,,,,"BS&F/ MERELES, G",ft,1869,16068905,false,27.7848792,-98.5593366,GULF COAST,27.7848792,-98.5593366,,ft,661449,GULF COAST WEST,,,"MAGNUM PRODUCING, LP",
4215732479,3,2007-09-17,2007-09-21,2009-09-21,TX,FORT BEND (TX),MAGNUM PROD,GORKA-GEORGE GU,3,MIOCENE,4500,4500,NewDrill,OIL & GAS,V,P & A,Expired,"THOMPSON, SOUTH,THOMPSON, W.,WILDCAT","MAGNUM PRODUCING, LP",,MICHAEL HOFFMAN,512-478-3456,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"PEEBLES, R",ft,67,17409229,false,29.4244264,-95.6293381,GULF COAST,29.4244264,-95.6293381,232503,ft,646226,GULF COAST CENTRAL,,,"MAGNUM PRODUCING, LP",
4215732477,3,2007-09-11,2007-09-14,2009-09-14,TX,FORT BEND (TX),MAGNUM PROD,GORKA-GEORGE GU,2,MIOCENE,4500,4500,NewDrill,OIL & GAS,V,P & A,Expired,"THOMPSON, SOUTH,THOMPSON, W.,WILDCAT","MAGNUM PRODUCING, LP",,,,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"MILBURN, D H",ft,59,17501314,false,29.4279542,-95.6359883,GULF COAST,29.4279542,-95.6359883,231720,ft,645897,GULF COAST CENTRAL,,,"MAGNUM PRODUCING, LP",
4215732468,3,2007-08-15,2007-08-17,2009-08-17,TX,FORT BEND (TX),MAGNUM PROD,"GORKA, JIM",1,MIOCENE,4500,4500,NewDrill,OIL & GAS,V,P & A,Expired,"THOMPSON, SOUTH,THOMPSON, W.,WILDCAT","MAGNUM PRODUCING, LP",2007-10-23,,,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"MILBURN, D H",,59,17837121,,29.4275764,-95.6378411,GULF COAST,29.4275764,-95.6378411,232400,ft,644477,GULF COAST CENTRAL,,,"MAGNUM PRODUCING, LP",
4212332175,2,2007-08-01,2007-08-13,2009-08-13,TX,DEWITT (TX),MAGNUM PROD,EASLEY,1,WILCOX,9300,9300,NewDrill,OIL & GAS,V,P & A,Expired,"THOMASTON,WILDCAT","MAGNUM PRODUCING, LP",,,,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"BURNS, A",ft,6,16033535,false,29.0654066,-97.1830868,GULF COAST,29.0654066,-97.1830868,,ft,643649,GULF COAST WEST,EAGLEFORD,EAGLE FORD DRY,"MAGNUM PRODUCING, LP",
4240932866,4,2007-05-24,2007-05-31,2009-05-31,TX,SAN PATRICIO (TX),MAGNUM PROD,WELDER HEIRS,2,"-A,-A-,-B,-B-,FRIO,MASSIVE FRIO,STRAY,STRINGER",8000,8000,NewDrill,OIL & GAS,V,P & A,Expired,"ODEM,WILDCAT","MAGNUM PRODUCING, LP",,,,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"DE LA GARZA, J W A & THREE SONS",ft,8,16658655,false,27.9348409,-97.6721287,GULF COAST,27.9348409,-97.6721287,231856,ft,639617,GULF COAST WEST,,,"MAGNUM PRODUCING, LP",
4215732447,3,2007-03-12,2007-03-20,2009-03-20,TX,FORT BEND (TX),MAGNUM PROD,GEORGE FOUNDATION,1,MIOCENE,5000,5000,NewDrill,OIL & GAS,V,P & A,Expired,"THOMPSON, SOUTH,THOMPSON, W.,WILDCAT","MAGNUM PRODUCING, LP",,,,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"POLLEY, J H",ft,70,18260932,false,29.4164759,-95.6152517,GULF COAST,29.4164759,-95.6152517,,ft,635021,GULF COAST CENTRAL,,,"MAGNUM PRODUCING, LP",
4223933396,2,2006-11-27,2006-11-28,2008-11-28,TX,JACKSON (TX),MAGNUM PROD,DOROTIK G. U.,1R,WILCOX,10000,10000,NewDrill,OIL & GAS,V,INACTIVE,Expired,"FOSS-BROWN,WILDCAT","MAGNUM PRODUCING, LP",,MICHAEL HOFFMAN,512-478-3456,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"HANSON, T",ft,120,16567591,false,29.1299242,-96.8236331,GULF COAST,29.1299242,-96.8236331,270531,ft,629567,GULF COAST WEST,,,"MAGNUM PRODUCING, LP",
4215732431,3,2006-11-10,2006-11-10,2008-11-10,TX,FORT BEND (TX),MAGNUM PROD,GORKA-GEORGE GU,1,MIOCENE,5000,5000,NewDrill,OIL & GAS,V,P & A,Expired,"THOMPSON, SOUTH,THOMPSON, W.,WILDCAT","MAGNUM PRODUCING, LP",,,,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"MILBURN, D H",ft,59,16700609,false,29.4258738,-95.6328443,GULF COAST,29.4258738,-95.6328443,225929,ft,628852,GULF COAST CENTRAL,,,"MAGNUM PRODUCING, LP",
4223933393,2,2006-11-03,2006-11-07,2008-11-07,TX,JACKSON (TX),MAGNUM PROD,DOROTIK G. U.,1,WILCOX,10000,10000,NewDrill,OIL & GAS,V,P & A,Expired,"FOSS-BROWN,WILDCAT","MAGNUM PRODUCING, LP",,,,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"HANSON, T",ft,120,16168199,false,29.1298659,-96.8236998,GULF COAST,29.1298659,-96.8236998,,ft,628556,GULF COAST WEST,,,"MAGNUM PRODUCING, LP",
4201530923,3,2006-10-26,2006-10-27,2008-10-27,TX,AUSTIN (TX),MAGNUM PROD,"RICHARDSON, ET AL GU",1,"WILCOX,WILCOX J-2,WILCOX K,WILCOX L,WILCOX M-2,WILCOX, SOUTH",11500,11500,NewDrill,OIL & GAS,V,INACTIVE,Expired,"SEALY,WILDCAT","MAGNUM PRODUCING, LP",,,,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,SAN FELIPE DE AUSTIN,ft,5,17110428,false,29.7538390,-96.1878149,GULF COAST,29.7538390,-96.1878149,238352,ft,628134,GULF COAST CENTRAL,EAGLEBINE,,"MAGNUM PRODUCING, LP",
4229132681,3,2006-09-20,2006-09-20,2008-09-20,TX,LIBERTY (TX),MAGNUM PROD,GROGAN-BLACKSTONE UNIT,1,"COOK MTN.,WILCOX -QUINN SD.,WILCOX 2,YEGUA",10000,10000,NewDrill,OIL & GAS,V,P & A,Expired,"MCCOY,MCCOY, EAST,MCCOY, NORTH,WILDCAT","MAGNUM PRODUCING, LP",,WELDON WATERS,512-478-3456,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"DONAHO, D",ft,24,16968231,false,30.3463454,-95.0309694,GULF COAST,30.3463454,-95.0309694,24983,ft,626267,GULF COAST CENTRAL,,,"MAGNUM PRODUCING, LP",
4228533318,2,2006-08-22,2006-08-22,2008-08-22,TX,LAVACA (TX),MAGNUM PROD,L RANCH,1,"WILCOX,WILCOX -C-",12000,12000,NewDrill,OIL & GAS,V,P & A,Expired,"CHICOLETE CREEK,WILDCAT","MAGNUM PRODUCING, LP",,,,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"TEAL, MRS A",ft,566,17119643,false,29.0945895,-96.9410289,GULF COAST,29.0945895,-96.9410289,229712,ft,624736,GULF COAST WEST,EAGLEFORD,EAGLE FORD DRY,"MAGNUM PRODUCING, LP",
4224532446,3,2006-06-28,2006-06-29,2008-06-29,TX,JEFFERSON (TX),MAGNUM PROD,"FRIENDSHIP ""A""",6,"FRIO,FRIO UPPER 2,HETEROSTEGINA,MARGINULINA,MIOCENE SIPHONINA",10500,10500,NewDrill,OIL & GAS,V,P & A,Expired,"BIG HILL,BIG HILL, W.,WILDCAT","MAGNUM PRODUCING, LP",,,,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,174,,,,,"T&NO RR CO/DAVIS, S",ft,493,16539516,false,29.7651378,-94.2751496,GULF COAST,29.7651378,-94.2751496,242992,ft,621758,GULF COAST CENTRAL,,,"MAGNUM PRODUCING, LP",
4228533284,2,2006-06-16,2006-06-16,2008-06-16,TX,LAVACA (TX),MAGNUM PROD,BMB INVESTMENTS,1,WILCOX -C-,11318,10618,NewDrill,OIL & GAS,D,INACTIVE,Expired,"CHICOLETE CREEK,WILDCAT","MAGNUM PRODUCING, LP",2006-12-19,,,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"FOLEY, S T",ft,192,17700975,,29.1214813,-96.9329579,GULF COAST,29.1229670,-96.9335407,272206,ft,621157,GULF COAST WEST,EAGLEFORD,EAGLE FORD DRY,"MAGNUM PRODUCING, LP",
4223933374,2,2006-05-10,2006-05-11,2008-05-11,TX,JACKSON (TX),MAGNUM PROD,PLOEGER 'B',3,UPPER,3000,3000,NewDrill,OIL & GAS,V,P & A,Expired,"BORCHERS,BORCHERS, EAST,WILDCAT","MAGNUM PRODUCING, LP",,,,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"FAGAN, E",ft,315,16800082,false,29.1543101,-96.8091762,GULF COAST,29.1543101,-96.8091762,225469,ft,619045,GULF COAST WEST,,,"MAGNUM PRODUCING, LP",
4228533273,2,2006-05-10,2006-05-11,2008-05-11,TX,LAVACA (TX),MAGNUM PROD,PLOEGER 'C',4,UPPER,3000,3000,NewDrill,OIL & GAS,V,P & A,Expired,"BORCHERS,BORCHERS, EAST,WILDCAT","MAGNUM PRODUCING, LP",,,,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"MC LAURINE, J F",ft,319,16168070,false,29.1396681,-96.8581367,GULF COAST,29.1396681,-96.8581367,,ft,619044,GULF COAST WEST,EAGLEFORD,EAGLE FORD DRY,"MAGNUM PRODUCING, LP",
4208932482,3,2006-05-04,2006-05-04,2008-05-04,TX,COLORADO (TX),MAGNUM PROD,"ANDERSON, MARK N., ET UX",1,"CKFLD.,YEGUA,YEGUA 7",7000,7000,NewDrill,OIL & GAS,V,P & A,Expired,"CHESTERVILLE, N.,CHESTERVILLE, NORTH,WILDCAT","MAGNUM PRODUCING, LP",,,,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,21,,,,,GH&H RR CO,ft,248,17224595,false,29.6272137,-96.2443465,GULF COAST,29.6272137,-96.2443465,221747,ft,618722,GULF COAST CENTRAL,EAGLEBINE,,"MAGNUM PRODUCING, LP",
4213138878,4,2006-04-27,2006-04-27,2008-04-27,TX,DUVAL (TX),MAGNUM PROD,MILLER ET AL,124,FRIO-VKSBG CONS.,7000,7000,NewDrill,OIL & GAS,V,INACTIVE,Expired,"ORCONES,WILDCAT","MAGNUM PRODUCING, LP",,WELDON WATERS,512-478-3456,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"FLORES, S",ft,213,18546102,false,27.5140293,-98.4116843,GULF COAST,27.5140293,-98.4116843,218182,ft,618316,GULF COAST WEST,,,"MAGNUM PRODUCING, LP",
4207132329,3,2006-03-15,2006-03-15,2008-03-15,TX,CHAMBERS (TX),MAGNUM PROD,"WHITE, C. ET AL",1,"FRIO,FRIO 1,FRIO 3",10000,,NewDrill,OIL & GAS,D,P & A,Expired,"MAYES,MAYES, EAST,MAYES, NE.,WILDCAT","MAGNUM PRODUCING, LP",,,,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"TRIMBLE, M",,243,18236752,false,29.5949873,-94.6990835,GULF COAST,29.5997575,-94.7021298,,ft,615898,GULF COAST CENTRAL,,,"MAGNUM PRODUCING, LP",
4246933969,2,2006-02-27,2006-02-27,2008-02-27,TX,VICTORIA (TX),MAGNUM PROD,KUTCHKA,1,"FRIO,MIOCENE",5000,5000,NewDrill,OIL & GAS,V,P & A,Expired,"GARCITAS CREEK, N.,GARCITAS CREEK,N.,WILDCAT","MAGNUM PRODUCING, LP",,,,500 N SHORELINE BLVD STE 322,CORPUS CHRSTI,TX,78401,,,,,,,"ALLEN, W H",ft,389,17128075,false,28.9405506,-96.8681689,GULF COAST,28.9405506,-96.8681689,220555,ft,614902,GULF COAST WEST,,,"MAGNUM PRODUCING, LP",
